date,content,tweet_url,embedded_links
2025-06-30T17:14:54.000Z,"Watch the White House press briefing live as Press Secretary Karoline Leavitt takes the podium with the president on a roll — two peace deals, three SCOTUS wins, and Congress poised to pass his Big, Beautiful Bill.",https://x.com/realDailyWire/status/1939734401580970208,[]
2025-07-01T16:33:34.000Z,"The Senate has passed the 'Big, Beautiful Bill’ with a narrow 51-50 vote, thanks to the help of VP JD Vance.",https://x.com/realDailyWire/status/1940086389472993545,[]
2025-07-01T16:26:27.000Z,"Trump Scores Major Victory As Vance Helps Push ‘Big, Beautiful Bill’ Through Senate",https://x.com/realDailyWire/status/1940084594994545072,"['https://www.dailywire.com/news/trump-scores-major-victory-as-vance-helps-push-big-beautiful-bill-through-senate?topStoryPosition=undefined&author=Daniel+Chaitin&category=News&elementPosition=0&row=1&rowHeadline=Top+Stories&rowType=Top+Stories&title=Trump+Scores+Major+Victory+As+Vance+Helps+Push+%E2%80%98Big%2C+Beautiful+Bill%E2%80%99+Through+Senate', 'https://www.dailywire.com/news/trump-scores-major-victory-as-vance-helps-push-big-beautiful-bill-through-senate?topStoryPosition=undefined&author=Daniel+Chaitin&category=News&elementPosition=0&row=1&rowHeadline=Top+Stories&rowType=Top+Stories&title=Trump+Scores+Major+Victory+As+Vance+Helps+Push+%E2%80%98Big%2C+Beautiful+Bill%E2%80%99+Through+Senate']"
2025-07-01T16:17:42.000Z,"On the show today

Zohran Mamdani’s radicalism is the future of the Democratic Party – mainly because of the cuck Democrats rolling over for him;

President Trump’s Big, Beautiful Bill is on the verge of passage;

And we examine the latest on Iran and Ukraine…

It’s happening",https://x.com/benshapiro/status/1940082393701929163,[]
2025-07-01T15:06:38.000Z,"President Trump on whether Republicans will be swayed by Elon Musk: ""What's going to happen is DOGE is going to look at Musk! And if DOGE looks at Musk, we're going to save a fortune....I don't think he should be playing that game with me.""",https://x.com/MaryMargOlohan/status/1940064511420973326,[]
2025-07-01T12:08:16.000Z,Why It Might Be Impossible For Illegals To Escape Florida’s ‘Alligator Alcatraz’,https://x.com/realDailyWire/status/1940019622696161433,"['https://www.dailywire.com/news/it-will-be-nearly-impossible-for-illegal-aliens-to-escape-alligator-alcatraz', 'https://www.dailywire.com/news/it-will-be-nearly-impossible-for-illegal-aliens-to-escape-alligator-alcatraz']"
2025-07-01T11:10:12.000Z,Round 2?,https://x.com/KassyAkiva/status/1940005010470797578,[]
2025-06-30T21:02:33.000Z,"Some patriotic news: The B-2 pilots who flew into Iran and bombed the Iranian nuclear programs will come to the White House on Friday, July 4, White House officials confirm to 
@realDailyWire
.",https://x.com/MaryMargOlohan/status/1939791689561866595,[]
2025-06-30T18:03:33.000Z,"The Daily Wire’s Mary Margaret Olohan: “I just watched a CNN segment on a new app called ‘ICEBlock.’ It kind of appeared to be promoting this app where you can tell where ICE agents are.” 

Karoline Leavitt: “Surely it sounds like this would be an incitement of further violence",https://x.com/RedWave_Press/status/1939746646209732836,[]
2025-06-30T20:06:18.000Z,"Israeli Prime Minister Benjamin Netanyahu will come to the White House on July 7, White House officials confirm to 
@realDailyWire
.",https://x.com/MaryMargOlohan/status/1939777535975280850,[]
